"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"50",2020-04-13,190,30.9,16.8,50,15,8.7,NA,-96,-84,-85,-92,-92,43,2020-04-13,0.86466264437754,0.862922030913949,0.779111309419953,0.920351027167278,95.7449700731657,150.118531899015,205.631271935556,190,792
"51",2020-04-14,35,55,14.4,57,23,12.4,48.4,-83,-40,-74,-82,-68,34,2020-04-14,0.861367915649237,0.857573361972677,0.789838016109242,0.926340548210348,93.1568577308413,144.231963120624,94.2227396530947,35,131
"52",2020-04-15,94,48.5,11.1,50,19,7.4,41.9,-83,-38,-75,-82,-67,34,2020-04-15,0.858481930801925,0.858293398373182,0.783841128075992,0.923117054923047,90.6078998113264,138.752095533119,99.8424113549748,94,807
"53",2020-04-16,168,45.7,14,57,22,15.6,46.3,-82,-38,-75,-82,-67,34,2020-04-16,0.854076542856323,0.851043906041136,0.79038744860718,0.931887686250759,88.0726324836478,133.686977925129,75.3545251002709,168,1911
"54",2020-04-17,212,44.4,14.8,59,25,24.3,48,-83,-36,-75,-82,-67,36,2020-04-17,0.850559525061091,0.848000610957471,0.787223316300273,0.922360997191532,85.547789934059,128.995671943695,82.3368542271424,212,2207
"55",2020-04-18,191,45.2,16.9,46,21,8.7,45.5,-88,-55,-82,-81,-63,27,2020-04-18,0.843912626799728,0.840000584221276,0.766743062565719,0.902914638773683,83.0294176580644,124.60945035721,90.3516142913775,191,1812
"56",2020-04-19,188,54.6,18.4,55,26,4.6,57.1,-95,-79,-89,-87,-60,23,2020-04-19,0.839068155771048,0.839515432309691,0.767087704976659,0.896838963003051,80.5162698506501,120.531840051091,0,0,0
"57",2020-04-20,58,76.7,14.4,38,14,4.6,29.3,-82,-52,-81,-83,-65,32,2020-04-20,0.833931575755258,0.832095021094136,0.763022902206139,0.889011218631487,77.992960653822,116.698786069369,0,0,0
"58",2020-04-21,74,62.5,12.5,57,20,10.6,34.2,-82,-49,-75,-82,-65,33,2020-04-21,0.82891185426585,0.82910387239669,0.763353816574279,0.885485216630356,75.4565822265782,113.076810081894,0,0,0
"59",2020-04-22,100,39.4,14.5,46,17,11,38.6,-82,-46,-72,-80,-63,32,2020-04-22,0.82415614432679,0.822836275529512,0.757268351606537,0.880381680806042,72.9217142495595,109.629080078256,90.5129591357531,100,947
"60",2020-04-23,130,46.8,14.9,61,26,14.2,53.9,-81,-45,-73,-80,-64,33,2020-04-23,0.81792009341628,0.816188978763569,0.758081362981877,0.887814159709026,70.3969332161144,106.362496616372,150.17588139087,130,742
"61",2020-04-24,167,42.4,18.3,68,30,32.5,66.2,-81,-39,-73,-80,-64,34,2020-04-24,0.813580593704044,0.812504842352213,0.743481944823524,0.865062604980157,67.8873451382651,103.168857065951,156.957609367985,167,912
"62",2020-04-25,65,45.4,19.5,50,18,7.4,49.6,-92,-69,-82,-84,-71,28,2020-04-25,0.811678213850038,0.810262667616835,0.751245394953761,0.876740600427929,65.3877738070969,100.118123999264,95.2397470017313,65,585
"63",2020-04-26,24,41.7,17.6,34,10,6.9,49.2,-94,-74,-86,-85,-57,23,2020-04-26,0.809250095528972,0.807426370601946,0.750934721785658,0.872768176354323,62.9071245363786,97.1502014330183,64.6098786192649,24,147
"64",2020-04-27,35,56.8,18.1,46,19,13.8,41.5,-78,-42,-72,-79,-61,30,2020-04-27,0.807803397978858,0.807520597502397,0.746764594904201,0.869984065966282,60.4761487916373,94.2458064206942,94.2227396530947,35,181
"65",2020-04-28,92,69.3,15.5,38,15,11,33.8,-80,-46,-71,-80,-62,30,2020-04-28,0.805613865085419,0.805457276754266,0.742712917469015,0.870193864755013,58.1127353043856,91.3966761899372,148.789642485724,92,530
"66",2020-04-29,115,79,13.8,9,6,8.7,21.2,-80,-42,-70,-79,-61,31,2020-04-29,0.805185991717195,0.802504956353125,0.748681396605927,0.87710312091828,55.8199575008131,88.5938659471311,90.6836597486586,115,1087
"67",2020-04-30,55,66.8,15.8,30,10,10.1,36.2,-77,-34,-75,-79,-61,31,2020-04-30,0.806683123196613,0.806104649630427,0.74407797646917,0.876910848735898,53.5962876269841,85.8292977860979,86.5021555336825,55,545
"68",2020-05-01,68,73.6,15.1,21,9,3.7,39,-93,-83,-79,-89,-89,45,2020-05-01,0.808658163011033,0.8049860978237,0.733120290237545,0.863273647942874,51.4477327367042,83.0972783975296,90.9309284946327,68,641
"69",2020-05-02,70,48.2,19.7,34,9,6.9,42.7,-83,-45,-76,-77,-58,25,2020-05-02,0.812483309768183,0.810875927896388,0.75248397871678,0.88293731344139,49.3910683560357,80.3942052617524,69.6067756509173,70,862
"70",2020-05-03,29,46.7,18.3,25,8,4.2,43.1,-92,-66,-82,-82,-50,22,2020-05-03,0.816215042507894,0.815106755925423,0.752817687673361,0.879410638508915,47.4370844686511,77.7196787044493,78.0702699982784,29,209
"71",2020-05-04,94,34.5,18.4,21,10,17,48.4,-64,-31,-20,-65,-49,21,2020-05-04,0.819584202056328,0.819651389895573,0.75456320055002,0.87722776572764,45.5916900361743,75.0763424464148,110.222744136067,94,731
"72",2020-05-05,46,53.3,18.5,38,18,18.8,47.6,-65,-31,-17,-66,-49,23,2020-05-05,0.8253676565095,0.822536649506364,0.764787403462729,0.888705783570354,43.8545692347313,72.4685341699929,118.051662451248,46,334
"73",2020-05-06,99,61.7,17.7,46,19,11.5,39.8,-66,-32,-24,-66,-48,23,2020-05-06,0.832836071148818,0.830174159564955,0.763090781542916,0.888334175668656,42.2178104190311,69.9010560137709,85.37083961624,99,994
