"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"83",2020-05-16,8,69.7,16.8,38,16,14.7,26.4,-61,-23,-38,-54,-36,16,2020-05-16,0.792693175831408,0.788434710055493,0.718652721714223,0.869148070766896,3.63324565509646,8.36287923412036,11.8763438494264,8,272
"84",2020-05-17,14,70,19.6,53,20,10.1,37,-67,-45,-1,-54,-20,12,2020-05-17,0.80252693574482,0.799510538188577,0.724988963147254,0.875878808936041,3.46680515497455,7.86295358821456,20.7836017364962,14,14
"85",2020-05-18,5,73,19.8,53,21,13.3,34.6,-36,-19,1,-46,-31,13,2020-05-18,0.812492121778114,0.81074255224263,0.737117292543629,0.894965630047896,3.31568081109737,7.39574201159019,5.0228147053768,5,446
"86",2020-05-19,3,86,17,53,21,14.2,22,-41,-18,-21,-49,-33,16,2020-05-19,0.823096911667073,0.820662179713198,0.740811303263716,0.895613790292091,3.17816762107744,6.95977025628064,4.4536289435349,3,136
"87",2020-05-20,1,70.2,18.8,34,14,10.6,34.6,-38,-16,-7,-47,-33,15,2020-05-20,0.837212059953229,0.837303159985801,0.754133669596599,0.911002461810369,3.05324316048693,6.55359754305953,1.4845429811783,1,71
"88",2020-05-21,4,50.2,21.2,38,15,16,40.3,-35,-16,23,-43,-33,14,2020-05-21,0.848793791683509,0.847920544545002,0.776877414568131,0.929256699373507,2.94008940835424,6.17580874605618,5.9381719247132,4,195
"89",2020-05-22,11,51.4,22.2,50,18,16.5,50,-36,-11,15,-45,-32,14,2020-05-22,0.862931017602176,0.860228685589783,0.7869732086391,0.937883079133491,2.83895548782543,5.82501348180094,11.991206299065,11,411
"90",2020-05-23,0,45.6,23.3,46,19,10.1,47.2,-36,-14,23,-36,-25,8,2020-05-23,0.876181749528678,0.87419004125012,0.795962022756192,0.939550289853467,2.74915147554561,5.49987392505963,0,0,0
"91",2020-05-24,1,57.1,20.1,34,12,6,39.8,-43,-29,24,-43,-8,6,2020-05-24,0.892167008963838,0.890884403499824,0.815596039287903,0.963902999651011,2.66971031549002,5.19905065939926,1.4845429811783,1,66
"92",2020-05-25,1,38.2,20.4,34,11,17,41.9,-30,-17,23,-42,-29,11,2020-05-25,0.907400475907738,0.90541974763333,0.821674545357335,0.981285379592948,2.6001424033837,4.92117377148822,1.4845429811783,1,41
"93",2020-05-26,2,38,19.1,30,12,15.1,33.8,-31,-14,25,-42,-30,12,2020-05-26,0.921267201938465,0.91716449139474,0.829667032331017,0.988979512689121,2.54038726565796,4.664864461158,2.9690859623566,2,162
"94",2020-05-27,1,31.6,19.5,34,11,15.6,38.6,-31,-13,27,-41,-30,12,2020-05-27,0.935273816445315,0.932964777140905,0.847138115705814,1.00397272081912,2.49012333745384,4.42877627306958,1.4845429811783,1,113
"95",2020-05-28,8,39.7,20.3,34,16,14.7,51.3,-31,-14,23,-42,-30,12,2020-05-28,0.950335205644981,0.947769456978749,0.870778932213649,1.03064536365607,2.44825224150247,4.21168951043134,7.9298242782232,8,452
"96",2020-05-29,1,71.1,14.6,17,7,17.9,37.4,-34,-11,-9,-47,-31,14,2020-05-29,0.96762903056388,0.967995746226605,0.881267637311892,1.0357604218579,2.41396053570912,4.01249872575853,1.4845429811783,1,58
"97",2020-05-30,2,49.5,17.8,25,10,14.2,41.9,-31,-10,30,-32,-21,6,2020-05-30,0.985020485588589,0.98440733163168,0.893665120497307,1.05507738954851,2.38712175827969,3.83015553228806,2.9690859623566,2,217
