"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"72",2020-05-05,144,58.4,18,42,14,21.1,37.4,-65,-31,-17,-66,-49,23,2020-05-05,0.81993145677942,0.818664395611283,0.754685580611189,0.880030828182501,71.0031070131435,123.133498064536,186.006966157397,144,1046
"73",2020-05-06,313,70,17.9,46,20,19.7,42.3,-66,-32,-24,-66,-48,23,2020-05-06,0.828618458541914,0.829281348065941,0.762609178769638,0.885413841621355,68.232636025677,118.312220553272,134.554540747515,313,3143
"74",2020-05-07,182,45,18.8,46,20,22,53.2,-64,-31,-15,-65,-48,23,2020-05-07,0.836122201031299,0.835081946702803,0.776213471689829,0.902127417326418,65.6725627361767,113.598510518849,0,0,0
"75",2020-05-08,201,42,20.6,50,22,22.4,57.8,-65,-28,-20,-65,-48,24,2020-05-08,0.844369308712729,0.843827725298982,0.786833167590943,0.917440928084544,63.3155573108209,109.008525243817,60.5659948439019,201,4484
"76",2020-05-09,178,39,20.5,21,15,12.4,53.2,-67,-35,-15,-57,-43,17,2020-05-09,0.853280858474673,0.852759330842065,0.789767785160341,0.921645926041008,61.1519174500823,104.558204066497,118.766340929058,178,2025
"77",2020-05-10,104,58.2,19.5,53,17,10.6,49.2,-76,-56,-39,-64,-29,14,2020-05-10,0.863058953964114,0.863172175414563,0.796943963985729,0.934293056146033,59.1673192627944,100.261438508751,84.4458709204155,104,1664
"78",2020-05-11,114,92.3,14.9,34,10,12.4,32.9,-68,-42,-66,-72,-47,23,2020-05-11,0.872786818463767,0.871739619584424,0.797956527098245,0.931374827589093,57.3535686099916,96.1299267976854,93.2945297146202,114,1651
"79",2020-05-12,136,79.1,17.2,34,10,15.6,33.8,-61,-28,-21,-64,-46,22,2020-05-12,0.882423024918403,0.882744263227191,0.823172695452933,0.963961359000931,55.7077350584864,92.1739446178256,111.231365086455,136,1652
"80",2020-05-13,105,87,14.4,38,17,20.2,19.1,-67,-34,-57,-69,-46,23,2020-05-13,0.889276387828785,0.889540084615548,0.821852816976392,0.954990291351849,54.2241299124282,88.4017150455963,92.6643129629641,105,1531
"81",2020-05-14,169,79.5,18.8,57,25,17,38.6,-61,-27,-18,-63,-45,21,2020-05-14,0.897695706378196,0.8996603651804,0.837900565440587,0.974320583922317,52.8901274578378,84.8191470252189,95.3807999034267,169,2394
"82",2020-05-15,66,85,16.3,21,9,16,37,-64,-29,-41,-66,-46,24,2020-05-15,0.906235264380652,0.905190476666181,0.845234490054139,0.987765040621793,51.6794343274966,81.4297993148061,59.5690311903532,66,1497
"83",2020-05-16,75,74.2,18.1,50,19,13.3,36.2,-65,-34,-30,-58,-37,17,2020-05-16,0.913932967075148,0.914465238624961,0.853877546404436,0.990674095181455,50.5781344156517,78.2347455580274,65.9733366565746,75,1536
"84",2020-05-17,110,80.5,19,30,15,12.8,35.8,-70,-51,-17,-58,-22,13,2020-05-17,0.918517423673549,0.920612294258477,0.848886643318487,0.987318358715653,49.5861691152425,75.2331898958133,63.6508491734181,110,2335
"85",2020-05-18,71,65,22,53,21,13.8,39.8,-42,-24,9,-56,-40,17,2020-05-18,0.924344647803923,0.922835065767889,0.853301507593938,0.992600096775969,48.6949100392354,72.4231364873922,77.5509372397672,71,1237
"86",2020-05-19,102,77,19,38,18,21.1,30.9,-46,-23,-23,-59,-41,19,2020-05-19,0.928588489632068,0.926316590177513,0.849451939758242,0.992302022371555,47.8800418761295,69.80147234827,60.2078031201914,102,2289
"87",2020-05-20,48,64.2,21.7,55,20,18.3,47.6,-41,-19,25,-53,-39,17,2020-05-20,0.930552259964779,0.926851439711018,0.85094095370153,0.991747681206348,47.1273326257459,67.3639795079065,62.6008000645551,48,1036
"88",2020-05-21,83,52.7,22.8,53,19,17.9,48.4,-40,-18,19,-54,-41,17,2020-05-21,0.934127748753995,0.929882785088945,0.863617407295045,1.00912101725951,46.4316283201812,65.1044662963524,52.5511324190777,83,2134
"89",2020-05-22,73,56,23,61,28,20.2,52.6,-41,-17,17,-54,-39,18,2020-05-22,0.936864039829378,0.932757906922883,0.86047430383269,1.00034606199722,45.7769516348074,63.0150051040384,36.3556126926079,73,2713
"90",2020-05-23,88,58.8,21,42,18,9.6,48.8,-43,-23,15,-43,-26,11,2020-05-23,0.938234786963703,0.934853494650374,0.858851318725029,1.00447340155771,45.1559877231341,61.0872353028759,55.6126221964196,88,2138
"91",2020-05-24,64,89,16.8,34,10,14.7,42.7,-43,-34,34,-40,-9,7,2020-05-24,0.936768787807346,0.934199377027242,0.867824232322304,1.00587894806836,44.5690752434074,59.3126265748076,52.4394007413617,64,1649
"92",2020-05-25,46,74.5,14.4,34,10,20.2,45.5,-37,-22,24,-54,-39,15,2020-05-25,0.936266998450506,0.932218852761643,0.869369011899106,1.00835659198462,44.0074546717826,57.6814982144492,61.3545518237175,46,1013
"93",2020-05-26,38,65.3,18.3,38,12,11.5,45.1,-36,-18,35,-52,-37,15,2020-05-26,0.93284829463057,0.932703563517026,0.872067222504664,1.00686286093514,43.4522888249446,56.1831541513591,39.800844588847,38,1290
"94",2020-05-27,68,74.3,12.7,38,11,17,45.5,-36,-16,33,-51,-37,15,2020-05-27,0.932217362155651,0.930940245693321,0.859919233496,0.998169021630476,42.8942675525305,54.8066925926886,66.2416060284153,68,1387
"95",2020-05-28,76,79,12.7,53,12,26.6,52.6,-36,-16,25,-52,-37,15,2020-05-28,0.928678106097898,0.930006556000081,0.859037093436953,0.999438826278697,42.325430218832,53.5409210045136,56.8268838069869,76,1807
"96",2020-05-29,74,82,12.7,34,10,9.2,43.5,-36,-14,22,-51,-37,16,2020-05-29,0.924101040423015,0.925051722227465,0.85198842156749,0.999441124509205,41.7473119237835,52.3747402824277,57.660848425474,74,1734
"97",2020-05-30,62,89,12.7,53,16,15.6,53.2,-35,-18,39,-35,-21,8,2020-05-30,0.919794590472496,0.91874826926488,0.843405390036462,0.987749003344461,41.1578910845539,51.2977635299059,39.5329419315961,62,2119
